Day,Compound Sentiment
Date,0
2022-03-02,0.22151999999999994
2022-03-01,0.3803
2022-02-28,-0.034466666666666666
2022-02-27,-0.13177499999999998
2022-02-26,0.21059999999999998
2022-02-25,0.40176999999999996
2022-02-24,0.12671000000000002
2022-02-23,0.0974857142857143
2022-02-22,0.19493999999999997
2022-02-21,0.2413
2022-02-20,0.18433333333333332
2022-02-19,0.19765714285714284
2022-02-18,0.4079153846153846
2022-02-17,0.45069230769230767
2022-02-16,0.3266642857142857
2022-02-15,0.25853333333333334
2022-02-14,0.04475
2022-02-13,0.3067
2022-02-12,0.27298181818181816
2022-02-11,0.07207272727272727
2022-02-10,0.42883333333333334
2022-02-09,0.24718
2022-02-08,0.26943636363636364
2022-02-07,0.17987368421052632
2022-02-06,0.03969285714285715
2022-02-05,0.4247937500000001
2022-02-04,0.14546599999999998
2022-02-03,0.11163744493392076
2022-02-02,-0.10110399999999997
2022-02-01,0.2642548387096774
2022-01-31,0.3682533333333334
2022-01-30,0.23801999999999998
2022-01-29,0.09873333333333333
2022-01-28,0.25909166666666666
2022-01-27,0.15796923076923075
2022-01-26,0.31818
2022-01-25,0.30140625
2022-01-24,0.28084499999999996
2022-01-23,0.15591666666666668
2022-01-22,0.22362222222222222
2022-01-21,0.17829
2022-01-20,-0.2842285714285714
2022-01-19,0.30547
2022-01-18,0.5539142857142857
2022-01-17,0.04835
2022-01-16,0.666775
2022-01-15,0.5083666666666666
2022-01-14,0.2392777777777778
2022-01-13,0.6758
2022-01-12,0.3379615384615385
2022-01-11,0.31061666666666665
2022-01-10,0.3438727272727273
2022-01-09,-0.009150000000000005
2022-01-08,0.15056363636363634
2022-01-07,0.2890083333333333
2022-01-06,-0.014939999999999986
2022-01-05,0.18963846153846153
2022-01-04,0.34667272727272724
2022-01-03,0.08849374999999998
2022-01-02,0.042162500000000006
2022-01-01,0.44494166666666674
2021-12-31,0.3402538461538462
2021-12-30,0.1887076923076923
2021-12-29,0.12604166666666664
2021-12-28,0.12020833333333332
2021-12-27,0.2049909090909091
2021-12-26,0.4935272727272728
2021-12-25,0.33142499999999997
2021-12-24,0.25142
2021-12-23,0.4368142857142857
2021-12-22,0.1563285714285714
2021-12-21,0.2324
2021-12-20,0.0678777777777778
2021-12-19,0.539825
2021-12-18,0.20404285714285716
2021-12-17,0.20380000000000004
2021-12-16,0.30133076923076924
2021-12-15,0.34451111111111105
2021-12-14,0.2436
2021-12-13,0.203925
2021-12-12,0.12942
2021-12-11,-0.1635
2021-12-10,-0.2273
2021-12-09,0.3442571428571428
2021-12-08,0.319925
2021-12-07,0.3313
2021-12-06,0.46048571428571433
2021-12-05,0.0985
2021-12-04,0.479825
2021-12-03,0.16007000000000002
2021-12-02,0.61015
2021-12-01,0.206225
2021-11-30,0.12951000000000001
2021-11-29,0.6231200000000001
2021-11-28,0.178875
2021-11-27,0.3654
2021-11-26,0.0011833333333333234
2021-11-25,0.2567333333333333
2021-11-24,0.4323125
2021-11-23,0.3430571428571429
2021-11-22,0.48795833333333327
2021-11-21,0.32064285714285706
2021-11-20,0.34359999999999996
2021-11-19,0.21354210526315787
2021-11-18,0.22738333333333335
2021-11-17,0.15636666666666665
2021-11-16,0.3386642857142857
2021-11-15,0.22897142857142855
2021-11-14,0.20335714285714288
2021-11-13,0.17404
2021-11-12,0.47497000000000006
2021-11-11,0.420275
2021-11-10,0.3423916666666667
2021-11-09,0.34475
2021-11-08,0.2408928571428571
2021-11-07,0.29904545454545456
2021-11-06,0.34053
2021-11-05,0.26525
2021-11-04,0.34393333333333337
2021-11-03,0.2607285714285715
2021-11-02,0.44474285714285716
2021-11-01,0.3826181818181818
2021-10-31,0.6356166666666667
2021-10-30,0.47680000000000006
2021-10-29,0.105565625
2021-10-28,0.02408636363636364
2021-10-27,0.21221250000000003
2021-10-26,0.06210000000000002
2021-10-25,-0.03079285714285713
2021-10-24,0.24574545454545457
2021-10-23,0.194875
2021-10-22,0.012041666666666654
2021-10-21,-0.12158333333333333
2021-10-20,0.16801666666666668
2021-10-19,0.13135
2021-10-18,0.061642857142857145
2021-10-17,0.3878875
2021-10-16,0.23755000000000004
2021-10-15,0.019457142857142864
2021-10-14,0.36525555555555556
2021-10-13,0.154125
2021-10-12,0.25317142857142855
2021-10-11,-0.7184
2021-10-10,0.5703800000000001
2021-10-09,0.5319
2021-10-08,0.40805
2021-10-07,0.2763
2021-10-06,0.2814714285714286
2021-10-05,0.13415
2021-10-04,0.27942500000000003
2021-10-03,0.8225
2021-10-02,-0.000699999999999997
2021-10-01,0.35965
2021-09-30,0.25698
